crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
rustyline, 179, 28, 14705, 14705, 154, 150, 276, 40, 1926, 1926, 0, 0, 0, 0, 0, 0, 47, 5, 47, 0, 0, 0, 6, 0, 6, 203, 61, 476, 211, 4171
assert-json-diff, 0, 3, 1244, 1244, 35, 116, 144, 3, 538, 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
procfs, 187, 33, 10950, 10950, 674, 754, 1380, 28, 1681, 1681, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 0, 0, 0, 0, 219, 159, 464, 191, 2303
inflate, 13, 5, 1652, 1652, 113, 177, 274, 4, 96, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 8, 12, 155
infer, 9, 13, 2516, 2516, 2, 565, 565, 5, 89, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 7, 17, 8, 45
scroll_derive, 0, 1, 537, 537, 79, 116, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
derive-new, 0, 1, 470, 470, 50, 13, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
async-recursion, 0, 3, 352, 352, 25, 5, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
metrics, 29, 8, 2561, 2561, 9, 21, 27, 6, 193, 193, 0, 0, 0, 0, 0, 0, 9, 0, 9, 1, 0, 1, 7, 0, 7, 57, 25, 83, 70, 281
secrecy, 1, 5, 419, 419, 6, 23, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2
wayland-sys, 0, 6, 717, 717, 11, 307, 308, 9, 136, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 6, 0, 0, 0, 0
secp256k1-sys, 76, 4, 1893, 1893, 22, 113, 133, 10, 693, 693, 0, 0, 0, 0, 0, 0, 8, 7, 9, 0, 0, 0, 0, 0, 0, 65, 54, 62, 81, 364
antidote, 0, 1, 235, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0
assert_cmd, 57, 7, 2727, 2727, 53, 78, 119, 2, 173, 173, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 0, 0, 0, 0, 44, 27, 184, 50, 312
cbindgen, 145, 44, 13403, 13403, 490, 585, 973, 2, 14, 14, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 260, 34, 557, 93, 3647
postgres-protocol, 39, 12, 3380, 3380, 67, 41, 101, 5, 58, 58, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 141, 21, 51, 41, 666
duct, 95, 12, 2920, 2920, 115, 55, 162, 10, 67, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 22, 333, 60, 757
priority-queue, 76, 7, 2870, 2870, 0, 0, 0, 6, 217, 217, 0, 0, 0, 0, 0, 0, 22, 0, 22, 0, 0, 0, 0, 0, 0, 82, 31, 436, 59, 645
lzma-sys, 52, 1, 358, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 52, 52, 52, 78
wayland-client, 16, 5, 2168, 2168, 25, 205, 224, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 5, 8, 0, 0, 0, 0, 0, 0, 36, 5, 13, 11, 262
ordermap, 10, 8, 3508, 3508, 68, 274, 325, 3, 583, 583, 0, 0, 0, 0, 0, 0, 35, 0, 35, 0, 0, 0, 0, 0, 0, 89, 5, 5, 14, 38
fast-math, 0, 5, 580, 580, 3, 0, 3, 4, 258, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
opener, 107, 6, 668, 668, 6, 0, 6, 5, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 162, 32, 315
cesu8, 2, 2, 465, 465, 28, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 4, 6, 68
tokio-core, 44, 22, 5136, 5136, 88, 69, 153, 9, 280, 280, 1, 0, 1, 0, 0, 0, 45, 6, 45, 0, 0, 0, 0, 0, 0, 152, 12, 17, 51, 533
rust-crypto, 115, 42, 29290, 29290, 407, 692, 1054, 63, 12449, 12449, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 168, 76, 1218, 261, 5623
actix-testing, 5, 1, 157, 157, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 5, 3, 42
wayland-scanner, 31, 10, 2474, 2474, 262, 628, 825, 4, 85, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 20, 15, 843
valuable, 0, 12, 4590, 4590, 47, 1711, 1725, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0
ron, 83, 14, 5318, 5318, 182, 142, 302, 7, 238, 238, 0, 0, 0, 0, 0, 0, 37, 0, 37, 0, 0, 0, 0, 0, 0, 87, 36, 153, 150, 1502
impl-codec, 0, 1, 59, 59, 2, 50, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tokio-signal, 16, 5, 1069, 1069, 7, 5, 11, 5, 202, 202, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 6, 4, 20, 8, 83
rio, 83, 15, 2825, 2825, 20, 36, 48, 9, 189, 189, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 4, 0, 4, 31, 22, 458, 52, 903
redox_termios, 4, 1, 217, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 16
xdg, 122, 1, 1017, 1017, 61, 84, 118, 5, 38, 38, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 40, 40, 259, 65, 500
open, 33, 7, 433, 433, 15, 14, 28, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 106, 24, 156
enumset, 2, 2, 1194, 1194, 9, 318, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 12, 3, 0, 3, 0, 0, 0, 28, 0, 0, 2, 16
axum, 25, 57, 16869, 16869, 567, 1326, 1791, 29, 2903, 2903, 0, 0, 0, 0, 0, 0, 115, 1, 115, 0, 0, 0, 0, 0, 0, 96, 25, 31, 51, 406
wasm-bindgen-test, 10, 5, 803, 803, 16, 45, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 15, 10, 22, 20, 202
http-range-header, 3, 2, 700, 700, 16, 39, 43, 3, 314, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 2, 48
actix_derive, 1, 3, 244, 244, 14, 29, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 2, 37
goblin, 4, 42, 19000, 19000, 238, 3637, 3784, 15, 910, 910, 0, 0, 0, 0, 0, 0, 54, 0, 54, 0, 0, 0, 8, 0, 8, 262, 3, 3, 4, 29
num-format, 50, 24, 9925, 9925, 126, 356, 456, 29, 397, 397, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 58, 5, 5, 36, 560
rustfix, 3, 3, 672, 672, 10, 26, 30, 1, 110, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 6, 2, 61
xz2, 60, 5, 1916, 1916, 4, 3, 6, 3, 229, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 87, 36, 72, 63, 358
dlib, 0, 1, 385, 385, 7, 210, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rocksdb, 570, 26, 12265, 12265, 163, 443, 516, 4, 181, 181, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 40, 0, 40, 541, 468, 1428, 605, 3607
wasm-bindgen-test-macro, 0, 1, 86, 86, 6, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
enumset_derive, 0, 1, 590, 590, 37, 206, 231, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
sync_wrapper, 3, 1, 231, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 8, 1, 1, 3, 8
sys-info, 33, 3, 1280, 1280, 17, 24, 39, 47, 375, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 19, 15, 155
core-graphics, 379, 17, 3425, 3426, 40, 112, 136, 10, 62, 62, 2, 0, 2, 0, 0, 0, 126, 119, 194, 0, 0, 0, 2, 0, 2, 253, 246, 376, 253, 1106
nb-connect, 0, 1, 153, 153, 0, 0, 0, 3, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
unic-ucd-segment, 0, 5, 1282, 1282, 3, 823, 823, 3, 300, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
unic-segment, 2, 4, 1592, 1592, 4, 0, 4, 2, 67, 67, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 19, 1, 1, 3, 231
radix_trie, 8, 12, 2712, 2712, 116, 78, 186, 4, 165, 165, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 61, 25, 87, 41, 320
endian-type, 0, 1, 342, 342, 25, 138, 160, 2, 101, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unchecked-index, 7, 2, 406, 406, 6, 58, 59, 3, 107, 107, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 3, 2, 5, 9, 22
nibble_vec, 0, 2, 476, 476, 53, 6, 57, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
linked_hash_set, 0, 2, 1991, 1991, 1, 0, 1, 3, 494, 494, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0
slog-stdlog, 2, 2, 337, 337, 6, 0, 6, 2, 7, 7, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 17
flume, 1, 4, 1988, 1988, 10, 0, 10, 1, 4, 4, 2, 0, 2, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 75, 0, 0, 3, 56
async-attributes, 0, 1, 171, 171, 11, 36, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
clicolors-control, 18, 6, 255, 255, 2, 2, 3, 4, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 18, 8, 63
serde-xml-rs, 0, 12, 2143, 2143, 82, 106, 170, 1, 51, 51, 0, 0, 0, 0, 0, 0, 39, 0, 39, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
version-compare, 0, 7, 1645, 1645, 10, 0, 10, 6, 494, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
librocksdb-sys, 26, 2, 92, 92, 9, 0, 9, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 63
lalrpop-util, 0, 3, 1026, 1026, 41, 88, 122, 3, 30, 30, 0, 0, 0, 0, 0, 0, 11, 21, 22, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
x509-parser, 25, 28, 6250, 6250, 54, 165, 211, 15, 620, 620, 71, 329, 360, 0, 0, 0, 22, 4, 24, 0, 0, 0, 0, 0, 0, 163, 4, 12, 27, 259
ouroboros, 0, 1, 406, 406, 4, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
hash32, 16, 3, 381, 381, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 110
git2-curl, 6, 1, 290, 290, 12, 19, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5, 157
similar, 2, 19, 5604, 5604, 109, 113, 202, 22, 450, 450, 0, 0, 0, 0, 0, 0, 18, 2, 18, 0, 0, 0, 0, 0, 0, 116, 2, 2, 5, 142
matchit, 5, 5, 1219, 1219, 14, 26, 37, 2, 66, 66, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 12, 3, 4, 4, 52
x11-dl, 94, 28, 9427, 9427, 42, 2065, 2075, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 31, 10, 31, 41, 223
lz4-sys, 27, 1, 401, 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 27, 26, 26, 27, 49
sentry-core, 20, 21, 4678, 4678, 73, 234, 285, 22, 618, 618, 1, 0, 1, 0, 0, 0, 8, 1, 8, 0, 0, 0, 0, 0, 0, 142, 12, 29, 26, 348
ttf-parser, 45, 61, 20133, 20133, 88, 24, 107, 74, 1294, 1294, 0, 0, 0, 0, 0, 0, 134, 3, 136, 0, 0, 0, 0, 0, 0, 470, 267, 506, 485, 6850
uncased, 2, 6, 753, 753, 53, 58, 106, 2, 20, 21, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 15, 2, 2, 2, 15
parity-scale-codec-derive, 6, 6, 1627, 1627, 85, 199, 249, 2, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 13, 8, 327
ouroboros_macro, 0, 15, 2118, 2118, 245, 459, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0
smawk, 2, 4, 931, 931, 15, 12, 26, 4, 368, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 2, 2, 4
state, 47, 10, 2037, 2037, 24, 17, 39, 10, 35, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 43, 23, 231, 50, 259
sentry-backtrace, 7, 6, 664, 664, 1, 0, 1, 1, 126, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 17, 4, 73
wayland-protocols, 0, 6, 787, 787, 4, 54, 55, 26, 593, 593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
axum-core, 10, 17, 2898, 2898, 23, 497, 505, 4, 235, 235, 0, 0, 0, 0, 0, 0, 28, 7, 32, 0, 0, 0, 0, 0, 0, 9, 1, 2, 43, 158
ascii-canvas, 0, 5, 703, 703, 67, 83, 145, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
impl-trait-for-tuples, 26, 4, 1453, 1453, 33, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 130
beef, 23, 6, 1267, 1267, 7, 252, 256, 2, 64, 64, 0, 0, 0, 0, 0, 0, 11, 0, 11, 1, 0, 1, 4, 0, 4, 11, 8, 16, 40, 181
fancy-regex, 5, 8, 5748, 5748, 62, 8, 69, 5, 1379, 1379, 1, 0, 1, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 49, 6, 17, 13, 81
lsp-types, 0, 32, 9104, 9104, 25, 513, 516, 9, 626, 626, 0, 0, 0, 0, 0, 0, 280, 53, 320, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0
atoi, 0, 1, 686, 686, 0, 0, 0, 1, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
blake2-rfc, 4, 13, 1216, 1216, 23, 581, 590, 14, 277, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 13, 8, 0, 0, 8, 19
lalrpop, 112, 111, 62313, 62315, 1845, 2132, 3574, 40, 198, 198, 0, 0, 0, 0, 0, 0, 43, 0, 43, 0, 0, 0, 0, 0, 0, 353, 58, 571, 138, 4666
quanta, 16, 12, 1607, 1607, 5, 6, 8, 12, 360, 360, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 33, 15, 34, 25, 255
dissimilar, 1, 4, 1816, 1816, 155, 310, 419, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 2, 2, 40
multihash, 4, 7, 1163, 1163, 29, 106, 132, 4, 155, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 12, 7, 49
tokio-test, 10, 4, 1074, 1074, 20, 278, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 20, 3, 6, 12, 121
tracing-error, 3, 4, 973, 973, 11, 18, 26, 3, 63, 63, 0, 0, 0, 0, 0, 0, 7, 9, 11, 0, 0, 0, 0, 0, 0, 5, 1, 1, 5, 33
byte-unit, 2, 10, 2374, 2374, 57, 389, 427, 26, 504, 504, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 36, 2, 4, 9, 264
sentry-contexts, 4, 3, 349, 349, 1, 0, 1, 4, 143, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 2, 3, 28
impl-serde, 1, 2, 571, 571, 14, 58, 70, 2, 180, 180, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 4, 4, 5, 57
euclid, 14, 22, 16220, 16220, 103, 246, 307, 20, 3392, 3392, 0, 0, 0, 0, 0, 0, 94, 0, 94, 0, 0, 0, 42, 0, 42, 640, 4, 4, 16, 32
shell-words, 0, 1, 501, 501, 1, 0, 1, 2, 159, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
wasm-timer, 15, 11, 1859, 1859, 22, 20, 39, 6, 280, 280, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 40, 15, 68, 33, 345
local-waker, 0, 1, 72, 72, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
shellexpand, 18, 6, 1429, 1429, 38, 139, 161, 2, 12, 12, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 8, 7, 12, 17, 196
khronos_api, 0, 1, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lz4, 58, 6, 1116, 1116, 7, 7, 13, 3, 375, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 85, 26, 416
local-channel, 0, 2, 261, 261, 1, 0, 1, 1, 53, 53, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
sha1_smol, 1, 2, 930, 930, 59, 21, 74, 2, 145, 145, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 16
crypto-hash, 1, 5, 432, 432, 19, 41, 55, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 2, 2, 6
aesni, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
fsevent-sys, 94, 3, 369, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 47, 47, 94, 47, 154
platforms, 0, 12, 3522, 3522, 5, 15, 15, 2, 167, 167, 0, 0, 0, 0, 0, 0, 10, 3, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
asynchronous-codec, 4, 13, 1625, 1625, 13, 77, 85, 5, 122, 122, 0, 0, 0, 0, 0, 0, 43, 4, 43, 0, 0, 0, 0, 0, 0, 35, 1, 2, 13, 90
heapless, 305, 23, 11466, 11466, 46, 321, 355, 21, 2218, 2218, 0, 0, 0, 0, 0, 0, 82, 9, 82, 0, 0, 0, 13, 0, 13, 211, 111, 373, 219, 1731
memory_units, 0, 1, 214, 214, 12, 102, 104, 1, 5, 5, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
wayland-commons, 25, 7, 2119, 2119, 20, 0, 20, 3, 290, 290, 2, 0, 2, 0, 0, 0, 14, 19, 27, 0, 0, 0, 4, 0, 4, 53, 18, 36, 30, 503
plain, 7, 5, 572, 572, 32, 0, 32, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 13, 17, 12, 14, 14, 52
numtoa, 2, 1, 557, 557, 30, 136, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4
sentry-panic, 3, 1, 135, 135, 1, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 8
bech32, 0, 1, 1030, 1030, 9, 0, 9, 1, 290, 290, 0, 0, 0, 0, 0, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0
wat, 6, 1, 332, 332, 2, 0, 2, 1, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 7, 4, 39
simple_logger, 3, 1, 654, 654, 13, 37, 44, 6, 125, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 12, 4, 15
block, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bufstream, 28, 1, 251, 251, 1, 0, 1, 1, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 15, 17, 47
opentelemetry-jaeger, 12, 19, 6409, 6409, 29, 30, 52, 31, 940, 940, 0, 0, 0, 0, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 0, 101, 5, 14, 14, 178
postgres-types, 8, 18, 3747, 3747, 146, 56, 197, 16, 73, 73, 0, 0, 0, 0, 0, 0, 186, 185, 186, 0, 0, 0, 0, 0, 0, 20, 2, 16, 14, 75
arbitrary, 22, 4, 2581, 2581, 39, 222, 243, 4, 373, 373, 0, 0, 0, 0, 0, 0, 6, 4, 6, 0, 0, 0, 0, 0, 0, 23, 7, 54, 58, 217
vec-arena, 0, 1, 748, 748, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
subtle-encoding, 0, 9, 1558, 1558, 9, 7, 15, 27, 564, 564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0
pem-rfc7468, 1, 5, 1025, 1025, 6, 0, 6, 9, 123, 123, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 21, 1, 1, 1, 25
utf8-width, 0, 1, 93, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
const_format, 5, 51, 13030, 13030, 223, 5428, 5511, 10, 376, 376, 0, 0, 0, 0, 0, 0, 65, 43, 99, 0, 0, 0, 0, 0, 0, 167, 7, 7, 7, 46
tokio-postgres, 89, 33, 7907, 7907, 85, 76, 150, 28, 156, 156, 0, 0, 0, 0, 0, 0, 288, 271, 290, 0, 0, 0, 0, 0, 0, 168, 63, 1119, 136, 1687
simba, 9, 19, 9162, 9162, 73, 6231, 6242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 10, 0, 0, 0, 0, 0, 0, 12, 2, 13, 6, 28
insta, 133, 17, 6623, 6623, 210, 1098, 1227, 5, 36, 36, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 141, 45, 354, 76, 1863
sqlx, 0, 4, 1153, 1153, 17, 775, 779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
pmutil, 1, 8, 803, 803, 20, 333, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 19, 1, 1, 1, 39
const_format_proc_macros, 15, 24, 3573, 3573, 131, 429, 493, 6, 28, 28, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 59, 7, 13, 14, 311
