crate, fn_decl, callee, effect, dir, file, line, col
anyhow, anyhow::error::object_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 696, 25
anyhow, anyhow::error::object_downcast_mut, UNKNOWN_METHOD::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 696, 48
anyhow, anyhow::error::object_downcast_mut, crate::ptr::Mut::new, [Unsafe], data/packages/anyhow/src, error.rs, 697, 13
anyhow, anyhow::error::object_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 697, 45
anyhow, anyhow::error::object_downcast_mut, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 697, 8
anyhow, anyhow::error::context_downcast, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 716, 7
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 717, 25
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 717, 65
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::new, [Unsafe], data/packages/anyhow/src, error.rs, 718, 13
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 718, 49
anyhow, anyhow::error::context_downcast, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 718, 8
anyhow, anyhow::error::context_downcast, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 719, 14
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 720, 25
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 720, 65
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::new, [Unsafe], data/packages/anyhow/src, error.rs, 721, 13
anyhow, anyhow::error::context_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 721, 47
anyhow, anyhow::error::context_downcast, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 721, 8
anyhow, anyhow::error::context_downcast_mut, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 734, 7
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 735, 25
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 735, 65
anyhow, anyhow::error::context_downcast_mut, crate::ptr::Mut::new, [Unsafe], data/packages/anyhow/src, error.rs, 736, 13
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 736, 53
anyhow, anyhow::error::context_downcast_mut, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 736, 8
anyhow, anyhow::error::context_downcast_mut, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 737, 14
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 738, 25
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 738, 65
anyhow, anyhow::error::context_downcast_mut, crate::ptr::Mut::new, [Unsafe], data/packages/anyhow/src, error.rs, 739, 13
anyhow, anyhow::error::context_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 739, 51
anyhow, anyhow::error::context_downcast_mut, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 739, 8
anyhow, anyhow::error::context_drop_rest, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 754, 7
anyhow, anyhow::error::context_drop_rest, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 756, 13
anyhow, anyhow::error::context_drop_rest, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 757, 13
anyhow, anyhow::error::context_drop_rest, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 758, 8
anyhow, anyhow::error::context_drop_rest, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 761, 13
anyhow, anyhow::error::context_drop_rest, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 762, 13
anyhow, anyhow::error::context_drop_rest, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 763, 8
anyhow, anyhow::error::context_chain_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 772, 21
anyhow, anyhow::error::context_chain_downcast, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 772, 65
anyhow, anyhow::error::context_chain_downcast, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 773, 7
anyhow, anyhow::error::context_chain_downcast, anyhow::ptr::Ref::new, [Unsafe], data/packages/anyhow/src, error.rs, 774, 13
anyhow, anyhow::error::context_chain_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 774, 49
anyhow, anyhow::error::context_chain_downcast, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 774, 8
anyhow, anyhow::error::context_chain_downcast, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 778, 64
anyhow, anyhow::error::context_chain_downcast, anyhow::error::ErrorVTable::object_downcast, [Unsafe], data/packages/anyhow/src, error.rs, 778, 34
anyhow, anyhow::error::context_chain_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 788, 21
anyhow, anyhow::error::context_chain_downcast_mut, UNKNOWN_METHOD::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 788, 65
anyhow, anyhow::error::context_chain_downcast_mut, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 789, 7
anyhow, anyhow::error::context_chain_downcast_mut, crate::ptr::Mut::new, [Unsafe], data/packages/anyhow/src, error.rs, 790, 13
anyhow, anyhow::error::context_chain_downcast_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 790, 53
anyhow, anyhow::error::context_chain_downcast_mut, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 790, 8
anyhow, anyhow::error::context_chain_downcast_mut, UNKNOWN_METHOD::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 794, 68
anyhow, anyhow::error::context_chain_downcast_mut, UNKNOWN_FIELD::object_downcast_mut, [Unsafe], data/packages/anyhow/src, error.rs, 794, 34
anyhow, anyhow::error::context_chain_drop_rest, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 805, 7
anyhow, anyhow::error::context_chain_drop_rest, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 807, 13
anyhow, anyhow::error::context_chain_drop_rest, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 808, 13
anyhow, anyhow::error::context_chain_drop_rest, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 810, 8
anyhow, anyhow::error::context_chain_drop_rest, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 813, 13
anyhow, anyhow::error::context_chain_drop_rest, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 814, 13
anyhow, anyhow::error::context_chain_drop_rest, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 817, 8
anyhow, anyhow::error::context_chain_drop_rest, anyhow::error::vtable, [Unsafe], data/packages/anyhow/src, error.rs, 818, 21
anyhow, anyhow::error::context_chain_drop_rest, anyhow::error::ErrorVTable::object_drop_rest, [Unsafe], data/packages/anyhow/src, error.rs, 820, 16
anyhow, anyhow::error::context_backtrace, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 831, 21
anyhow, anyhow::error::context_backtrace, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 831, 65
anyhow, anyhow::error::context_backtrace, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 832, 70
anyhow, anyhow::error::context_backtrace, anyhow::error::ErrorImpl::backtrace, [Unsafe], data/packages/anyhow/src, error.rs, 832, 20
anyhow, anyhow::error::context_backtrace, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 833, 4
anyhow, anyhow::error::vtable, core::ptr::non_null::NonNull::as_ptr, [Unsafe], data/packages/anyhow/src, error.rs, 852, 8
anyhow, anyhow::error::ErrorImpl::error, anyhow::error::ErrorVTable::object_ref, [Unsafe], data/packages/anyhow/src, error.rs, 876, 26
anyhow, anyhow::error::ErrorImpl::error, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 876, 44
anyhow, anyhow::error::ErrorImpl::error_mut, anyhow::ptr::Mut::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 885, 50
anyhow, anyhow::error::ErrorImpl::error_mut, anyhow::error::ErrorVTable::object_ref, [Unsafe], data/packages/anyhow/src, error.rs, 885, 33
anyhow, anyhow::error::ErrorImpl::error_mut, anyhow::ptr::Ref::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 886, 13
anyhow, anyhow::error::ErrorImpl::error_mut, anyhow::ptr::Mut::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 887, 13
anyhow, anyhow::error::ErrorImpl::error_mut, UNKNOWN_FIELD::object_mut, [Unsafe], data/packages/anyhow/src, error.rs, 890, 33
anyhow, anyhow::error::ErrorImpl::backtrace, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 898, 13
anyhow, anyhow::error::ErrorImpl::backtrace, core::option::Option::as_ref, [Unsafe], data/packages/anyhow/src, error.rs, 900, 13
anyhow, anyhow::error::ErrorImpl::backtrace, Self::error, [Unsafe], data/packages/anyhow/src, error.rs, 903, 23
anyhow, anyhow::error::ErrorImpl::backtrace, UNKNOWN_METHOD::request_ref, [Unsafe], data/packages/anyhow/src, error.rs, 903, 41
anyhow, anyhow::error::ErrorImpl::backtrace, anyhow::error::ErrorVTable::object_backtrace, [Unsafe], data/packages/anyhow/src, error.rs, 905, 41
anyhow, anyhow::error::ErrorImpl::backtrace, core::option::Option::or_else, [Unsafe], data/packages/anyhow/src, error.rs, 901, 13
anyhow, anyhow::error::ErrorImpl::backtrace, core::option::Option::expect, [Unsafe], data/packages/anyhow/src, error.rs, 907, 13
anyhow, anyhow::error::ErrorImpl::provide, UNKNOWN_METHOD::deref, [Unsafe], data/packages/anyhow/src, error.rs, 912, 39
anyhow, anyhow::error::ErrorImpl::provide, UNKNOWN_METHOD::provide_ref, [Unsafe], data/packages/anyhow/src, error.rs, 913, 19
anyhow, anyhow::error::ErrorImpl::provide, Self::error, [Unsafe], data/packages/anyhow/src, error.rs, 915, 8
anyhow, anyhow::error::ErrorImpl::provide, UNKNOWN_METHOD::provide, [Unsafe], data/packages/anyhow/src, error.rs, 915, 26
anyhow, anyhow::error::ErrorImpl::chain, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, error.rs, 920, 19
anyhow, anyhow::error::ErrorImpl::chain, anyhow::chain::Chain::new, [Unsafe], data/packages/anyhow/src, error.rs, 920, 8
anyhow, anyhow::error::ErrorImpl::source, anyhow::error::ErrorImpl::erase, [Unsafe], data/packages/anyhow/src, error.rs, 929, 39
anyhow, anyhow::error::ErrorImpl::source, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, error.rs, 929, 17
anyhow, anyhow::error::ErrorImpl::source, core::error::Error::source, [Unsafe], data/packages/anyhow/src, error.rs, 929, 48
anyhow, anyhow::error::crate::StdError::provide, UNKNOWN_METHOD::erase, [Unsafe], data/packages/anyhow/src, error.rs, 934, 41
anyhow, anyhow::error::crate::StdError::provide, ErrorImpl::provide, [Unsafe], data/packages/anyhow/src, error.rs, 934, 17
anyhow, anyhow::error::ErrorImpl::fmt, anyhow::error::ErrorImpl::erase, [Unsafe], data/packages/anyhow/src, error.rs, 943, 39
anyhow, anyhow::error::ErrorImpl::fmt, anyhow::fmt::ErrorImpl::debug, [Unsafe], data/packages/anyhow/src, error.rs, 943, 17
anyhow, anyhow::error::ErrorImpl::fmt, anyhow::error::ErrorImpl::erase, [Unsafe], data/packages/anyhow/src, error.rs, 952, 52
anyhow, anyhow::error::ErrorImpl::fmt, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, error.rs, 952, 30
anyhow, anyhow::error::ErrorImpl::fmt, core::fmt::Display::fmt, [Unsafe], data/packages/anyhow/src, error.rs, 952, 17
anyhow, anyhow::error::Box::from, anyhow::error::ErrorVTable::object_boxed, [Unsafe], data/packages/anyhow/src, error.rs, 963, 37
anyhow, anyhow::fmt::ErrorImpl::display, core::fmt::Formatter::alternate, [Unsafe], data/packages/anyhow/src, fmt.rs, 10, 13
anyhow, anyhow::fmt::ErrorImpl::display, anyhow::error::ErrorImpl::chain, [Unsafe], data/packages/anyhow/src, fmt.rs, 11, 25
anyhow, anyhow::fmt::ErrorImpl::display, core::iter::traits::iterator::Iterator::skip, [Unsafe], data/packages/anyhow/src, fmt.rs, 11, 43
anyhow, anyhow::fmt::ErrorImpl::display, core::result::Result::Ok, [Unsafe], data/packages/anyhow/src, fmt.rs, 16, 8
anyhow, anyhow::fmt::ErrorImpl::debug, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, fmt.rs, 20, 20
anyhow, anyhow::fmt::ErrorImpl::debug, core::fmt::Formatter::alternate, [Unsafe], data/packages/anyhow/src, fmt.rs, 22, 13
anyhow, anyhow::fmt::ErrorImpl::debug, core::fmt::Debug::fmt, [Unsafe], data/packages/anyhow/src, fmt.rs, 23, 19
anyhow, anyhow::fmt::ErrorImpl::debug, core::error::Error::source, [Unsafe], data/packages/anyhow/src, fmt.rs, 28, 35
anyhow, anyhow::fmt::ErrorImpl::debug, core::error::Error::source, [Unsafe], data/packages/anyhow/src, fmt.rs, 30, 33
anyhow, anyhow::fmt::ErrorImpl::debug, core::option::Option::is_some, [Unsafe], data/packages/anyhow/src, fmt.rs, 30, 42
anyhow, anyhow::fmt::ErrorImpl::debug, anyhow::chain::Chain::new, [Unsafe], data/packages/anyhow/src, fmt.rs, 31, 30
anyhow, anyhow::fmt::ErrorImpl::debug, core::iter::traits::iterator::Iterator::enumerate, [Unsafe], data/packages/anyhow/src, fmt.rs, 31, 48
anyhow, anyhow::fmt::ErrorImpl::debug, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, fmt.rs, 35, 42
anyhow, anyhow::fmt::ErrorImpl::debug, anyhow::error::ErrorImpl::backtrace, [Unsafe], data/packages/anyhow/src, fmt.rs, 46, 28
anyhow, anyhow::fmt::ErrorImpl::debug, anyhow::backtrace::capture::Backtrace::status, [Unsafe], data/packages/anyhow/src, fmt.rs, 47, 57
anyhow, anyhow::fmt::ErrorImpl::debug, alloc::string::to_string, [Unsafe], data/packages/anyhow/src, fmt.rs, 48, 46
anyhow, anyhow::fmt::ErrorImpl::debug, core::str::starts_with, [Unsafe], data/packages/anyhow/src, fmt.rs, 50, 29
anyhow, anyhow::fmt::ErrorImpl::debug, alloc::string::String::replace_range, [Unsafe], data/packages/anyhow/src, fmt.rs, 52, 30
anyhow, anyhow::fmt::ErrorImpl::debug, core::str::trim_end, [Unsafe], data/packages/anyhow/src, fmt.rs, 58, 45
anyhow, anyhow::fmt::ErrorImpl::debug, core::str::len, [Unsafe], data/packages/anyhow/src, fmt.rs, 58, 56
anyhow, anyhow::fmt::ErrorImpl::debug, alloc::string::String::truncate, [Unsafe], data/packages/anyhow/src, fmt.rs, 58, 26
anyhow, anyhow::fmt::ErrorImpl::debug, core::result::Result::Ok, [Unsafe], data/packages/anyhow/src, fmt.rs, 63, 8
anyhow, anyhow::ptr::Own::new, alloc::boxed::Box::into_raw, [Unsafe], data/packages/anyhow/src, ptr.rs, 34, 49
anyhow, anyhow::ptr::Own::new, core::ptr::non_null::NonNull::new_unchecked, [Unsafe], data/packages/anyhow/src, ptr.rs, 34, 26
anyhow, anyhow::ptr::Own::boxed, core::ptr::non_null::NonNull::as_ptr, [Unsafe], data/packages/anyhow/src, ptr.rs, 45, 31
anyhow, anyhow::ptr::Own::boxed, alloc::boxed::Box::from_raw, [Unsafe], data/packages/anyhow/src, ptr.rs, 45, 8
anyhow, anyhow::ptr::Ref::deref, core::ptr::non_null::NonNull::as_ptr, [Unsafe], data/packages/anyhow/src, ptr.rs, 123, 19
