avg_call_stack, crate, fn_decl, callee, effect, dir, file, line, col
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_setzero_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 111, 37
1, httparse, httparse::simd::sse42::sse_code_matches_uri_chars_table, UNKNOWN_METHOD::enumerate, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 112, 59
2, httparse, httparse::parse_headers_iter_uninit, core::str::converts::from_utf8_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 1054, 16
1, httparse, httparse::simd::sse42::match_header_value_batch_16, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 64, 59
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 94, 14
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_setr_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 42, 23
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 102, 23
1, httparse, httparse::simd::avx2::avx2_code_matches_uri_chars_table, UNKNOWN_METHOD::enumerate, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 132, 59
3, httparse, httparse::Request::parse_with_config, httparse::Request::parse_with_config::headers, [PtrDeref], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 538, 79
12, httparse, httparse::assume_init_slice, httparse::assume_init_slice::s, [PtrDeref], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 924, 10
2, httparse, httparse::parse_headers_iter_uninit, httparse::iter::Bytes::slice_skip, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 1158, 39
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_andnot_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 110, 14
1, httparse, httparse::simd::avx2::avx2_code_matches_header_value_chars_table, UNKNOWN_METHOD::iter, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 151, 52
2, httparse, httparse::parse_headers_iter_uninit, httparse::iter::Bytes::advance, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 1132, 39
1, httparse, httparse::simd::avx2::match_header_value_batch_32, UNKNOWN_METHOD::advance, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 75, 14
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_movemask_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 62, 36
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _tzcnt_u64, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 64, 4
13, httparse, httparse::iter::Bytes::advance_and_commit, core::ptr::const_ptr::add, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 82, 45
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_movemask_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 112, 38
1, httparse, httparse::simd::sse42::sse_code_matches_header_value_chars_table, UNKNOWN_METHOD::iter, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 131, 52
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_lddqu_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 105, 14
1, httparse, httparse::simd::sse42::match_header_value_batch_16, match_header_value_char_16_sse, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 64, 22
1, httparse, httparse::simd::avx2::avx2_code_matches_uri_chars_table, UNKNOWN_METHOD::iter, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 132, 43
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 26, 23
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_srli_epi16, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 53, 34
6, httparse, httparse::Request::parse_with_config_and_uninit_headers, httparse::assume_init_slice, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 514, 32
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_shuffle_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 59, 32
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_and_si128, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 53, 15
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_lddqu_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 56, 15
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_and_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 59, 15
1, httparse, httparse::parse_token, httparse::iter::Bytes::slice_skip, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 832, 47
1, httparse, httparse::simd::sse42::parse_uri_batch_16, UNKNOWN_METHOD::len, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 4, 25
24, httparse, httparse::iter::Bytes::slice, httparse::iter::Bytes::slice_skip, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 61, 17
1, httparse, httparse::simd::sse42::sse_code_matches_header_value_chars_table, UNKNOWN_METHOD::cloned, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 131, 59
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_shuffle_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 54, 29
1, httparse, httparse::simd::avx2::parse_uri_batch_32, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 13, 50
1, httparse, httparse::skip_spaces, httparse::iter::Bytes::bump, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 587, 31
1, httparse, httparse::simd::avx2::match_header_value_batch_32, match_header_value_char_32_avx, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 74, 22
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_andnot_si128, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 95, 14
1, httparse, httparse::parse_token, core::str::converts::from_utf8_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 832, 16
6, httparse, httparse::Request::parse_with_config_and_uninit_headers, httparse::iter::Bytes::advance_and_commit, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 490, 26
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 92, 14
2, httparse, httparse::parse_headers_iter_uninit, httparse::iter::Bytes::slice_skip, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 1054, 47
1, httparse, httparse::simd::sse42::parse_uri_batch_16, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 4, 16
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 86, 23
1, httparse, httparse::simd::sse42::parse_uri_batch_16, match_url_char_16_sse, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 5, 22
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_max_epu8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 107, 32
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_and_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 58, 15
6, httparse, httparse::Request::parse_with_config_and_uninit_headers, httparse::iter::Bytes::advance_and_commit, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 484, 26
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, UNKNOWN_METHOD::as_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 83, 18
1, httparse, httparse::parse_version, httparse::iter::Bytes::advance, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 748, 23
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 93, 14
1, httparse, httparse::simd::avx2::match_header_value_batch_32, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 73, 16
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 96, 14
1, httparse, httparse::simd::avx2::match_header_value_batch_32, UNKNOWN_METHOD::len, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 73, 25
5, httparse, httparse::Response::parse_with_config_and_uninit_headers, httparse::assume_init_slice, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 703, 32
1, httparse, httparse::simd::avx2::avx2_code_matches_header_value_chars_table, UNKNOWN_METHOD::enumerate, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 151, 68
33, httparse, httparse::iter::Bytes::slice_skip, core::slice::raw::from_raw_parts, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 71, 19
33, httparse, httparse::iter::Bytes::slice_skip, core::slice::raw::from_raw_parts, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 70, 19
1, httparse, httparse::parse_reason, core::str::converts::from_utf8_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 805, 20
1, httparse, httparse::skip_empty_lines, httparse::iter::Bytes::bump, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 564, 31
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 56, 12
3, httparse, httparse::Response::parse_with_config, httparse::Response::parse_with_config::headers, [PtrDeref], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 638, 79
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, UNKNOWN_METHOD::as_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 98, 18
33, httparse, httparse::iter::Bytes::slice_skip, core::ptr::const_ptr::add, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 71, 45
1, httparse, httparse::simd::sse42::sse_code_matches_uri_chars_table, UNKNOWN_METHOD::cloned, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 112, 50
2, httparse, httparse::deinit_slice_mut, httparse::deinit_slice_mut::s, [PtrDeref], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 919, 10
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_cmpeq_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 109, 14
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_movemask_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 57, 26
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_setzero_si256, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 61, 36
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_setr_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 49, 23
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_shuffle_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 57, 15
1, httparse, httparse::parse_headers_iter, httparse::deinit_slice_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 910, 17
1, httparse, httparse::parse_uri, httparse::iter::Bytes::slice_skip, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 855, 47
1, httparse, httparse::simd::sse42::parse_uri_batch_16, UNKNOWN_METHOD::advance, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 6, 14
1, httparse, httparse::simd::sse42::match_url_char_16_sse, UNKNOWN_METHOD::as_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 24, 18
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_movemask_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 97, 28
13, httparse, httparse::iter::Bytes::advance_and_commit, core::slice::raw::from_raw_parts, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 82, 19
1, httparse, httparse::simd::avx2::parse_uri_batch_32, UNKNOWN_METHOD::as_ref, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 12, 16
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 87, 23
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_or_si128, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 95, 36
1, httparse, httparse::simd::sse42::match_header_value_batch_16, UNKNOWN_METHOD::advance, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 65, 14
1, httparse, httparse::simd::avx2::avx2_code_matches_header_value_chars_table, UNKNOWN_METHOD::cloned, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 151, 59
1, httparse, httparse::simd::avx2::match_url_char_32_avx, _mm256_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 39, 23
1, httparse, httparse::simd::sse42::match_header_value_batch_16, UNKNOWN_METHOD::len, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 63, 25
1, httparse, httparse::parse_headers_iter_uninit::ShrinkOnDrop::drop, core::slice::get_unchecked_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, lib.rs, 956, 43
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _tzcnt_u32, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 99, 4
1, httparse, httparse::simd::sse42::match_header_value_char_16_sse, _mm_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 88, 23
1, httparse, httparse::simd::sse42::match_url_char_16_sse, _mm_lddqu_si128, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, sse42.rs, 51, 15
1, httparse, httparse::iter::Bytes::next, core::slice::get_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src, iter.rs, 101, 41
1, httparse, httparse::simd::avx2::match_url_char_32_avx, UNKNOWN_METHOD::as_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 37, 18
1, httparse, httparse::simd::avx2::match_header_value_char_32_avx, _mm256_set1_epi8, [UnsafeCall], data/packages/hyper-0.14.27-packages/httparse-1.8.0/src/simd, avx2.rs, 101, 23
27, hyper, hyper::client::dispatch::Callback::send, tokio::sync::oneshot::Sender::send, tokio::sync::oneshot::Sender::send, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/client, dispatch.rs, 262, 43
1, hyper, hyper::ffi::io::hyper_io::poll_read, tokio::io::read_buf::ReadBuf::assume_init, tokio::io, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/ffi, io.rs, 141, 29
4, hyper, hyper::server::tcp::AddrIncoming::new, std::net::tcp::TcpListener::bind, std::net, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/server, tcp.rs, 120, 27
12, hyper, hyper::client::connect::http::bind_local_address, socket2::socket::Socket::bind, socket2, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/client/connect, http.rs, 571, 19
1, hyper, hyper::ffi::io::hyper_io::poll_read, tokio::io::read_buf::ReadBuf::advance, tokio::io::read_buf::ReadBuf::advance, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/ffi, io.rs, 142, 20
1, hyper, hyper::ffi::http_types::raw_name_value, core::slice::raw::from_raw_parts, [UnsafeCall], data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/ffi, http_types.rs, 517, 15
14, hyper, hyper::upgrade::Pending::fulfill, tokio::sync::oneshot::Sender::send, tokio::sync::oneshot::Sender::send, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src, upgrade.rs, 237, 24
2, hyper, hyper::client::dispatch::UnboundedSender::send, tokio::sync::mpsc::unbounded::UnboundedSender::send, tokio::sync::mpsc::unbounded::UnboundedSender::send, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/client, dispatch.rs, 136, 13
27, hyper, hyper::client::dispatch::Callback::send, tokio::sync::oneshot::Sender::send, tokio::sync::oneshot::Sender::send, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/client, dispatch.rs, 259, 43
2, hyper, hyper::proto::h1::io::Buffered::poll_read_from_io, tokio::io::read_buf::ReadBuf::uninit, tokio::io, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/proto/h1, io.rs, 265, 22
1, hyper, hyper::ffi::io::hyper_io::poll_read, tokio::io::read_buf::ReadBuf::unfilled_mut, tokio::io, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/ffi, io.rs, 129, 35
1, hyper, hyper::server::tcp::addr_stream::AddrStream::poll_write_vectored, tokio::net::tcp::stream::TcpStream::poll_write_vectored, tokio::net, data/packages/hyper-0.14.27-packages/hyper-0.14.27/src/server, tcp.rs, 389, 33
