created_at,description,documentation,downloads,homepage,id,name,repository,updated_at
2020-06-19 22:23:03.447945,"Parser and serializer for the application/x-www-form-urlencoded syntax, as used by HTML forms.",,39694265,,255839,form_urlencoded,https://github.com/servo/rust-url,2022-09-08 07:53:18.48522
2019-04-24 03:12:38.961545,Tokio's proc macros. ,,39626820,https://tokio.rs,129790,tokio-macros,https://github.com/tokio-rs/tokio,2022-06-04 20:05:13.484954
2014-11-11 05:37:15.865977,Support for matching file paths against Unix shell style patterns. ,https://docs.rs/glob/0.3.0,39483968,https://github.com/rust-lang/glob,8,glob,https://github.com/rust-lang/glob,2019-03-07 03:57:13.690842
2019-07-11 07:51:11.667268,Almost drop-in replacement to panics in proc-macros,,39163015,,148248,proc-macro-error,https://gitlab.com/CreepySkeleton/proc-macro-error,2020-07-31 18:08:20.096247
2016-04-14 07:41:44.715174,Big integer implementation for Rust,https://docs.rs/num-bigint,39161842,https://github.com/rust-num/num-bigint,4750,num-bigint,https://github.com/rust-num/num-bigint,2021-11-03 02:12:53.38712
2019-03-27 16:47:22.126268,Experimental WASI API bindings for Rust,https://docs.rs/wasi,39085424,,124199,wasi,https://github.com/bytecodealliance/wasi,2022-01-19 15:08:37.966206
2014-11-21 06:54:00.684701,OpenSSL bindings,,39058167,,231,openssl,https://github.com/sfackler/rust-openssl,2022-07-09 13:33:21.943758
2018-02-19 17:50:18.96436,"Trait representing an asynchronous, request / response based, client or server. ",https://docs.rs/tower-service/0.3.2,38464256,https://github.com/tower-rs/tower,51910,tower-service,https://github.com/tower-rs/tower,2022-06-17 19:44:45.753232
2019-10-06 06:40:18.626517,Attribute macro for proc-macro-error crate,,38148264,,170331,proc-macro-error-attr,https://gitlab.com/CreepySkeleton/proc-macro-error,2020-07-31 18:06:37.966375
2016-07-09 12:27:23.194308,A Gecko-oriented implementation of the Encoding Standard,https://docs.rs/encoding_rs/,37973505,https://docs.rs/encoding_rs/,5617,encoding_rs,https://github.com/hsivonen/encoding_rs,2022-04-05 11:25:17.954856
2015-03-18 18:42:16.535145,A HashMap wrapper that holds key-value pairs in insertion order,https://docs.rs/linked-hash-map,37847340,https://github.com/contain-rs/linked-hash-map,1600,linked-hash-map,https://github.com/contain-rs/linked-hash-map,2022-06-25 19:52:40.173594
2020-08-09 16:30:41.144543,Some macros for tiny containers,,37684956,,274712,tinyvec_macros,https://github.com/Soveu/tinyvec_macros,2020-08-09 16:30:41.144543
2019-02-28 06:58:45.540196,A non-cryptographic hash function using AES-NI for high performance,https://docs.rs/ahash,37474159,,117734,ahash,https://github.com/tkaitchuck/ahash,2022-08-10 06:08:02.079385
2015-12-10 22:38:20.637638,Simple work-stealing parallelism for Rust,https://docs.rs/rayon/,37331585,,3608,rayon,https://github.com/rayon-rs/rayon,2022-05-13 23:59:21.179941
2016-06-15 02:48:38.339028,A library for reading and writing the DWARF debugging format.,https://docs.rs/gimli,37147115,,5383,gimli,https://github.com/gimli-rs/gimli,2022-07-17 03:07:15.849314
2015-01-09 20:05:24.122027,A case-insensitive wrapper around strings.,https://docs.rs/unicase,37133413,,749,unicase,https://github.com/seanmonstar/unicase,2019-11-12 19:51:11.630436
2019-07-23 16:10:00.020678,Type erasure for async trait methods,https://docs.rs/async-trait,37078280,,151072,async-trait,https://github.com/dtolnay/async-trait,2022-08-01 07:38:22.037108
2015-01-27 15:50:37.555349,Spin-based synchronization primitives,,36894929,,1307,spin,https://github.com/mvdnes/spin-rs.git,2022-07-14 08:11:46.821812
2016-11-06 05:25:41.005024,Tool for helping to find SSL certificate locations on the system for OpenSSL ,,36892588,https://github.com/alexcrichton/openssl-probe,7142,openssl-probe,https://github.com/alexcrichton/openssl-probe,2022-01-12 15:23:24.140206
2017-03-11 20:11:25.040031,Core APIs for Rayon,https://docs.rs/rayon/,36829343,,8934,rayon-core,https://github.com/rayon-rs/rayon,2022-05-13 16:32:48.589484
2016-10-16 17:29:41.599749,higher level HTTP client library,https://docs.rs/reqwest,36735727,,6874,reqwest,https://github.com/seanmonstar/reqwest,2022-09-20 18:16:47.954083
2016-10-09 17:25:06.828782,Helper methods and macros for custom derives,https://docs.rs/synstructure,36674704,,6798,synstructure,https://github.com/mystor/synstructure,2021-10-09 23:19:53.03606
2019-04-28 14:02:25.47634,Backend crate for signal-hook,https://docs.rs/signal-hook-registry,36515165,,130707,signal-hook-registry,https://github.com/vorner/signal-hook,2021-06-01 15:46:24.795968
2017-01-31 04:36:40.076916,A framework for Rust wrappers over C APIs,,36498155,,8318,foreign-types,https://github.com/sfackler/foreign-types,2019-10-13 19:24:15.900127
2016-11-03 01:32:41.787114,A Rust library to access raw Redox system calls,https://docs.rs/redox_syscall,36370071,,7118,redox_syscall,https://gitlab.redox-os.org/redox-os/syscall,2022-08-31 13:48:42.983149
2016-12-03 21:33:01.794743,"A cross-platform symbolication library written in Rust, using `gimli`",https://docs.rs/addr2line,36270424,,7456,addr2line,https://github.com/gimli-rs/addr2line,2022-07-17 03:18:05.835273
2016-10-15 10:48:40.752919,HTTP date parsing and formatting,,36146015,,6855,httpdate,https://github.com/pyfisch/httpdate,2021-11-17 11:33:29.000083
2017-11-26 23:56:57.865334,An internal crate used by foreign-types,,35924882,,40682,foreign-types-shared,https://github.com/sfackler/foreign-types,2022-03-21 22:06:37.413498
2017-05-31 04:19:18.671882,Pure-Rust traits and utilities for constant-time cryptographic implementations.,https://docs.rs/subtle,35905386,https://dalek.rs/,16996,subtle,https://github.com/dalek-cryptography/subtle,2021-07-13 05:07:21.72699
2016-10-06 21:23:44.676009,Generic implementation of Hash-based Message Authentication Code (HMAC),https://docs.rs/hmac,35429862,,6761,hmac,https://github.com/RustCrypto/MACs,2022-02-17 10:50:37.938406
2016-10-14 15:22:47.584215,Trait for Message Authentication Code (MAC) algorithms,https://docs.rs/crypto-mac,34502655,,6848,crypto-mac,https://github.com/RustCrypto/traits,2021-07-20 13:10:34.870407
2015-10-06 11:33:07.444737,"A Rust equivalent of Unix command ""which"". Locate installed executable in cross platforms.",https://docs.rs/which/,34235082,,3163,which,https://github.com/harryfei/which-rs.git,2022-08-31 08:11:52.525871
2019-01-02 22:11:41.647566,Automata construction and matching using regular expressions.,https://docs.rs/regex-automata,33553535,https://github.com/BurntSushi/regex-automata,105119,regex-automata,https://github.com/BurntSushi/regex-automata,2022-03-10 16:44:57.60703
2016-11-09 21:07:37.761548,A wrapper over a platform's native TLS implementation,,32689298,,7195,native-tls,https://github.com/sfackler/rust-native-tls,2022-03-28 21:55:00.192984
2019-08-08 22:42:06.221385,Procedural macro attributes for automatically instrumenting functions. ,,32489106,https://tokio.rs,155163,tracing-attributes,https://github.com/tokio-rs/tracing,2022-07-01 18:17:59.560507
2018-10-04 09:46:15.905354,Selected PCG random number generators ,https://docs.rs/rand_pcg,32296830,https://rust-random.github.io/book,87994,rand_pcg,https://github.com/rust-random/rand,2021-06-15 14:41:59.02545
2016-11-23 19:48:47.82972,"Import libraries for the x86_64-pc-windows-gnu target. Please don't use this crate directly, depend on winapi instead.",,31958725,,7346,winapi-x86_64-pc-windows-gnu,https://github.com/retep998/winapi-rs,2018-01-18 00:55:12.008307
2018-11-01 02:52:18.319383,Macros for all your token pasting needs,,31738031,,93931,paste,https://github.com/dtolnay/paste,2022-08-31 07:05:53.243798
2015-11-24 00:11:15.764867,"A tiny low-level library that provides platform-specific standard locations of directories for config, cache and other data on Linux, Windows, macOS and Redox by leveraging the mechanisms defined by the XDG base/user directory specifications on Linux, the Known Folder API on Windows, and the Standard Directory guidelines on macOS.",,31554690,,3485,dirs,https://github.com/soc/dirs-rs,2021-09-15 21:59:25.229982
2016-11-23 19:48:14.544324,"Import libraries for the i686-pc-windows-gnu target. Please don't use this crate directly, depend on winapi instead.",,31435423,,7345,winapi-i686-pc-windows-gnu,https://github.com/retep998/winapi-rs,2018-01-18 00:55:38.910834
2017-08-13 00:07:30.041787,Compile-time assertions to ensure that invariants are met.,https://docs.rs/static_assertions/,31357121,https://github.com/nvzqz/static-assertions-rs,27332,static_assertions,https://github.com/nvzqz/static-assertions-rs,2019-11-03 17:02:11.618786
2018-10-09 22:14:04.467612,A string type that is not required to be valid UTF-8.,https://docs.rs/bstr,31353092,https://github.com/BurntSushi/bstr,88962,bstr,https://github.com/BurntSushi/bstr,2022-09-12 13:49:24.036857
2018-02-20 13:54:53.959408,Padding and unpadding of messages divided into blocks.,https://docs.rs/block-padding,31174871,,52057,block-padding,https://github.com/RustCrypto/utils,2022-03-10 17:07:12.386777
2015-06-19 01:25:57.653522,Extensions to the standard library's networking types as proposed in RFC 1158. ,https://docs.rs/net2/~0.2,30952860,https://github.com/deprecrated/net2-rs,2418,net2,https://github.com/deprecrated/net2-rs,2020-12-09 19:13:17.018237
2021-04-26 17:07:17.776831,Lightweight runtime CPU feature detection for x86/x86_64 and aarch64 with no_std support and support for mobile targets including Android and iOS ,https://docs.rs/cpufeatures,30938583,,389800,cpufeatures,https://github.com/RustCrypto/utils,2022-09-04 20:47:38.152846
2017-01-04 22:41:13.366514,Default TLS implementation for use with hyper,https://docs.rs/hyper-tls,30748623,https://hyper.rs,7931,hyper-tls,https://github.com/hyperium/hyper-tls,2020-12-29 20:36:06.738971
2016-06-27 09:44:32.587067,Fast floating point primitive to string conversion,https://docs.rs/dtoa,30020978,,5512,dtoa,https://github.com/dtolnay/dtoa,2022-08-03 13:41:02.74538
2016-04-14 07:42:39.085844,Rational numbers implementation for Rust,https://docs.rs/num-rational,29867237,https://github.com/rust-num/num-rational,4751,num-rational,https://github.com/rust-num/num-rational,2022-06-23 22:52:28.414714
2017-03-15 06:25:56.348864,Portable buffer type for scatter/gather I/O operations ,https://docs.rs/iovec,29756539,https://github.com/carllerche/iovec,8986,iovec,https://github.com/carllerche/iovec,2019-10-09 18:09:56.56001
2018-09-08 19:05:07.396126,Concurrent queues,,29649070,https://github.com/crossbeam-rs/crossbeam/tree/master/crossbeam-queue,83644,crossbeam-queue,https://github.com/crossbeam-rs/crossbeam,2022-07-23 07:02:44.944322
2016-08-27 06:58:30.801463,Rustls is a modern TLS library written in Rust.,,29604124,https://github.com/rustls/rustls,6137,rustls,https://github.com/rustls/rustls,2022-05-18 07:53:09.983792
2016-08-15 22:39:18.912891,"Safe, fast, small crypto using Rust.",https://briansmith.org/rustdoc/ring/,29495303,,5981,ring,https://github.com/briansmith/ring,2021-12-16 20:51:50.38277
2015-04-03 11:26:51.825003,FixedBitSet is a simple bitset collection,https://docs.rs/fixedbitset/,29011662,,1764,fixedbitset,https://github.com/petgraph/fixedbitset,2022-07-03 23:37:38.663729
2017-08-14 20:09:09.629621,"Provides types and useful methods for working with IPv4 and IPv6 network addresses, commonly called IP prefixes. The new `IpNet`, `Ipv4Net`, and `Ipv6Net` types build on the existing `IpAddr`, `Ipv4Addr`, and `Ipv6Addr` types already provided in Rust's standard library and align to their design to stay consistent. The module also provides useful traits that extend `Ipv4Addr` and `Ipv6Addr` with methods for `Add`, `Sub`, `BitAnd`, and `BitOr` operations. The module only uses stable feature so it is guaranteed to compile using the stable toolchain.",https://docs.rs/ipnet,29005527,,27517,ipnet,https://github.com/krisprice/ipnet,2022-04-16 23:21:27.952464
2016-06-05 23:47:03.228558,"Safe, fast, zero-panic, zero-crashing, zero-allocation parsing of untrusted inputs in Rust.",https://briansmith.org/rustdoc/untrusted/,28976870,,5299,untrusted,https://github.com/briansmith/untrusted,2021-07-13 22:13:26.65001
2015-01-11 20:07:47.311473,Graph data structure library. Provides graph types and graph algorithms.,https://docs.rs/petgraph/,27995409,,768,petgraph,https://github.com/petgraph/petgraph,2022-05-28 22:25:07.198232
2015-10-28 16:48:07.632796,"A zero overhead I/O library for Windows, focusing on IOCP and Async I/O abstractions. ",https://docs.rs/miow/0.3/x86_64-pc-windows-msvc/miow/,27506263,https://github.com/yoshuawuyts/miow,3320,miow,https://github.com/yoshuawuyts/miow,2021-11-29 14:10:07.266103
2015-11-08 12:22:07.864268,Bindings around the platform's dynamic library loading primitives with greatly improved memory safety.,https://docs.rs/libloading/,27413603,,3385,libloading,https://github.com/nagisa/rust_libloading/,2022-01-14 23:35:48.9161
2018-11-18 10:20:51.180158,Support for nested proc-macro-hack invocations,,27403679,,97409,proc-macro-nested,https://github.com/dtolnay/proc-macro-hack,2021-01-13 22:57:37.841784
2019-12-02 06:06:16.262989,Procedural macros for the time crate.,,27072684,,185871,time-macros,https://github.com/time-rs/time,2022-03-22 22:14:02.416301
2015-06-04 08:32:01.133062,The missing YAML 1.2 parser for rust,https://docs.rs/yaml-rust,27000196,http://chyh1990.github.io/yaml-rust/,2304,yaml-rust,https://github.com/chyh1990/yaml-rust,2021-01-03 19:58:30.295058
2017-07-09 19:54:37.366366,Certificate transparency SCT verification library,,26964405,https://github.com/ctz/sct.rs,22773,sct,https://github.com/ctz/sct.rs,2021-04-10 16:59:21.768011
2016-08-16 01:33:53.951242,Web PKI X.509 Certificate Verification.,https://briansmith.org/rustdoc/webpki/,26920102,,5982,webpki,https://github.com/briansmith/webpki,2021-04-10 03:21:41.397064
2017-03-09 00:11:41.77638,"An unsafe marker trait for types like Box and Rc that dereference to a stable address even when moved, and hence can be used with libraries such as owning_ref and rental. ",https://docs.rs/stable_deref_trait/1.2.0/stable_deref_trait,26849228,,8893,stable_deref_trait,https://github.com/storyyeller/stable_deref_trait,2020-07-13 00:17:49.061392
2016-10-06 18:00:39.776283,Bytes related utility functions,https://docs.rs/byte-tools,26695645,,6743,byte-tools,https://github.com/RustCrypto/utils,2019-01-28 14:52:53.093902
2017-05-28 20:12:06.126106,An implementation of the GNU make jobserver for Rust ,https://docs.rs/jobserver,26448340,https://github.com/alexcrichton/jobserver-rs,16646,jobserver,https://github.com/alexcrichton/jobserver-rs,2022-09-23 14:59:40.123571
2016-03-16 03:02:26.01169,A library providing a lazily filled Cell struct,http://indiv0.github.io/lazycell/lazycell/,26073752,,4465,lazycell,https://github.com/indiv0/lazycell,2020-08-12 01:11:24.894126
2016-10-04 10:23:48.249538,"SipHash-2-4, SipHash-1-3 and 128-bit variants in pure Rust",https://docs.rs/siphasher,25859820,https://docs.rs/siphasher,6711,siphasher,https://github.com/jedisct1/rust-siphash,2022-03-06 16:27:42.54861
2016-04-14 07:38:23.772296,External iterators for generic mathematics,https://docs.rs/num-iter,25827256,https://github.com/rust-num/num-iter,4749,num-iter,https://github.com/rust-num/num-iter,2022-04-26 21:55:56.892272
